Game_id,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,User_ID,Critic_Count,Developer,Rating_Score,Rating_Count
10213,The King of Fighters Collection: The Orochi Saga,Wii,2008,Fighting,Ignition Entertainment,0.1,0,0,0.01,0.11,70,15,SNK Playmore,4.8,
10214,The Spiderwick Chronicles,X360,2008,Action,Vivendi Games,0.09,0.01,0,0.01,0.11,59,40,Stormfront Studios,4.8,
10215,Bodycount,PS3,2011,Shooter,Codemasters,0.05,0.05,0,0.02,0.11,50,40,Guildford Studio,3.5,28
10216,Street Fighter Collection,SAT,1996,Fighting,Capcom,0,0,0.11,0,0.11,72,,,0,
10217,Ninja Assault,PS2,2002,Shooter,Namco Bandai Games,0.05,0.04,0,0.01,0.11,60,17,Namco,5.3,4
10218,Samurai Warriors 4,PSV,2014,Action,Tecmo Koei,0,0,0.11,0,0.11,76,5,Omega Force,8.6,18
10219,Winter Stars,Wii,2011,Sports,Deep Silver,0.05,0.05,0,0.01,0.11,72,,49Games,4.8,
10220,Hasbro Family Game Night Fun Pack,Wii,2011,Misc,Electronic Arts,0.1,0,0,0.01,0.11,72,,Virtuos,4.8,
10221,Planet 51,PS3,2009,Action,Sega,0.07,0.03,0,0.01,0.11,50,11,Pyro Studios,4.8,
10222,GunGriffon Blaze,PS2,2000,Simulation,Swing! Entertainment,0.05,0.04,0,0.01,0.11,73,16,Game Arts,4.8,
10223,Frontier Gate,PSP,2011,Role-Playing,Konami Digital Entertainment,0,0,0.11,0,0.11,72,,,0,
10224,Higurashi no Naku Koro ni Matsuri,PS2,2007,Adventure,Alchemist,0,0,0.11,0,0.11,72,,,0,
10225,Army Men: Soldiers of Misfortune,DS,2008,Shooter,Zoo Games,0.1,0,0,0.01,0.11,13,4,Big Blue Entertainment,4.8,
10226,Top Angler: Real Bass Fishing,PS2,2002,Sports,Xicat Interactive,0.05,0.04,0,0.01,0.11,72,,,0,
10227,Eragon,PSP,2006,Action,Vivendi Games,0.1,0,0,0.01,0.11,59,15,"Amaze Entertainment, Vivendi Games",4.8,
10228,Breakout,PS,1999,Puzzle,Hasbro Interactive,0.06,0.04,0,0.01,0.11,72,,Supersonic Software,4.8,
10229,AKB48+Me,3DS,2012,Action,Unknown,0,0,0.11,0,0.11,72,,,0,
10230,Alias,PS2,2004,Action,Acclaim Entertainment,0.05,0.04,0,0.01,0.11,64,31,Acclaim Studios Cheltenham,8,10
10231,Sakura Taisen Hanagumi Tsuushin,SAT,1997,Misc,Sega,0,0,0.11,0,0.11,72,,,0,
10232,Famicom Mini: Famicom Tantei Club - Kieta Koukeisha Zenkouhen,GBA,2004,Adventure,Nintendo,0,0,0.11,0,0.11,72,,,0,
10233,Calling,Wii,2009,Adventure,Konami Digital Entertainment,0.06,0.04,0,0.01,0.11,49,28,Hudson Entertainment,6.7,16
10234,Yomawari,PSV,2015,Adventure,Nippon Ichi Software,0.02,0.02,0.06,0.01,0.11,72,,,0,
10235,Night at the Museum: Battle of the Smithsonian,X360,2009,Action,Majesco Entertainment,0.07,0.03,0,0.01,0.11,50,15,"Majesco Games, Majesco",7.1,8
10236,Pinball Hall of Fame: The Williams Collection,PSP,2008,Misc,System 3 Arcade Software,0.09,0.01,0,0.01,0.11,78,4,Farsight Studios,4.8,
10237,Spyborgs,Wii,2009,Action,Capcom,0.09,0.01,0,0.01,0.11,66,30,Bionic Games,6.3,6
10238,ESA Game Pack,PS3,2010,Misc,Sony Computer Entertainment,0.1,0,0,0.01,0.11,72,,Various,4.8,
10239,Outlaw Golf: Nine Holes of Christmas,XB,2002,Sports,Simon & Schuster Interactive,0.08,0.02,0,0,0.11,72,,,0,
10240,Invizimals: The Lost Tribes,PSP,2011,Action,Sony Computer Entertainment,0,0.08,0,0.03,0.11,72,,Novarama,4.8,
10241,NHL Rivals 2004,XB,2003,Sports,Microsoft Game Studios,0.08,0.02,0,0,0.11,65,39,Microsoft Game Studios,8.8,20
10242,Bodycount,X360,2011,Shooter,Codemasters,0.07,0.03,0,0.01,0.11,53,61,Guildford Studio,4.7,73
10243,X-Men: Next Dimension,XB,2002,Fighting,Activision,0.08,0.02,0,0,0.11,56,12,Paradox Development,4.8,
10244,Tyco RC: Assault with a Battery,PS,1999,Racing,Syscom,0.06,0.04,0,0.01,0.11,72,,,0,
10245,Felony 11-79,PS,1997,Racing,ASCII Entertainment,0.06,0.04,0,0.01,0.11,72,,,0,
10246,Machinarium,PC,2009,Adventure,Daedalic,0,0.09,0,0.02,0.11,85,47,Amanita Design,8.8,526
10247,Avatar: The Last Airbender,PSP,2006,Adventure,THQ,0.1,0,0,0.01,0.11,57,9,TOSE,6.3,10
10248,Death Jr.: Root of Evil,Wii,2008,Platform,Eidos Interactive,0.1,0,0,0.01,0.11,71,14,Backbone Entertainment,8.1,14
10249,Classic Road,SNES,1993,Sports,Victor Interactive,0,0,0.11,0,0.11,72,,,0,
10250,Panzer Dragoon Saga,SAT,1997,Role-Playing,Sega,0,0,0.11,0,0.11,72,,,0,
10251,Michael Phelps: Push the Limit,X360,2011,Sports,505 Games,0.09,0.01,0,0.01,0.11,48,10,Blitz Games,3.5,6
10252,Nicktoons: Unite!,DS,2006,Adventure,THQ,0.1,0,0,0.01,0.11,72,,,0,
10253,Lost in Blue,DS,2005,Adventure,Konami Digital Entertainment,0.07,0.02,0.02,0.01,0.11,69,33,Konami Computer Entertainment Hawaii,7.8,21
10254,Wasteland 2,PS4,2015,Role-Playing,Deep Silver,0.08,0,0.02,0.02,0.11,72,,,0,
10255,Smash Court Tennis 3,X360,2007,Sports,Atari,0.08,0.02,0,0.01,0.11,55,32,Bandai Namco Games,4.8,
10256,Batman: Return to Arkham,XOne,2016,Action,Warner Bros. Interactive Entertainment,0.05,0.05,0,0.01,0.11,77,6,"Rocksteady Studios, Virtuos",8.2,43
10257,The Scorpion King: Rise of the Akkadian,GC,2002,Action,Universal Interactive,0.08,0.02,0,0,0.11,49,7,Point of View,4.8,
10258,Shining Ark,PSP,2013,Role-Playing,Sega,0,0,0.11,0,0.11,72,,,0,
10259,Transformers: Beast Wars Transmetals,PS,2000,Fighting,BAM! Entertainment,0.06,0.04,0,0.01,0.11,72,,,0,
10260,GiFTPiA,GC,2016,Role-Playing,Unknown,0,0,0.11,0,0.11,72,,,0,
10261,My Little Sister Can't Be This Cute Portable,PSP,2012,Action,Namco Bandai Games,0,0,0.11,0,0.11,72,,,0,
10262,Backyard NFL Football '10,X360,2009,Sports,Atari,0.1,0,0,0.01,0.11,72,,,0,
10263,Constantine,PS2,2005,Action,SCi,0.05,0.04,0,0.01,0.11,58,29,Bits Studios,7.4,24
10264,Charlie and the Chocolate Factory,XB,2005,Adventure,Global Star,0.08,0.02,0,0,0.11,39,20,"High Voltage Software, Backbone Entertainment",0.5,8
10265,Dynasty Tactics 2,PS2,2003,Strategy,Tecmo Koei,0.05,0.04,0,0.01,0.11,78,18,Koei,9.1,13
10266,Real World Golf,PS2,2005,Sports,Valcon Games,0.05,0.04,0,0.01,0.11,73,11,"Aqua Pacific, In2Games",6.3,4
10267,Winter Heat,SAT,1996,Sports,Sega,0,0,0.11,0,0.11,72,,,0,
10268,Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004,Platform,Electronic Arts,0.08,0.02,0,0,0.11,69,29,Krome Studios,8.8,4
10269,Hole in the Wall: Deluxe Edition,X360,2011,Misc,Ubisoft,0.1,0,0,0.01,0.11,72,,Ubisoft,4.8,
10270,Defender,GC,2002,Misc,Midway Games,0.08,0.02,0,0,0.11,66,14,Inevitable Entertainment,4.8,
10271,Blazblue: Continuum Shift Extend,PSV,2011,Fighting,PQube,0.03,0.05,0.02,0.02,0.11,83,28,Arc System Works,7.5,97
10272,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,DS,2005,Misc,Atari,0.1,0,0,0.01,0.11,72,,,0,
10273,Mushroom Men: Rise of the Fungi,DS,2008,Action,SouthPeak Games,0.1,0,0,0.01,0.11,45,16,Red Fly Studio,7.3,4
10274,The Polar Express,GC,2004,Adventure,THQ,0.08,0.02,0,0,0.11,40,7,Blue Tongue Entertainment,4.7,9
10275,BMX XXX,XB,2002,Sports,Acclaim Entertainment,0.08,0.02,0,0,0.11,58,26,"Z-Axis, Ltd.",7.8,9
10276,ATV: Quad Frenzy,DS,2005,Racing,Majesco Entertainment,0.1,0,0,0.01,0.11,13,5,Skyworks Technologies,4.8,
10277,Touch Detective 2 1/2,DS,2007,Adventure,505 Games,0.09,0,0.01,0.01,0.11,67,13,BeeWorks,4.8,
10278,Animal Planet: Vet Life,DS,2009,Simulation,Activision,0.1,0,0,0.01,0.11,72,,Activision,4.8,
10279,Frogger: Helmet Chaos,PSP,2005,Platform,Konami Digital Entertainment,0.1,0,0,0.01,0.11,66,18,Konami Computer Entertainment Hawaii,6.4,5
10280,Picross 3D 2,3DS,2015,Puzzle,Nintendo,0,0,0.11,0,0.11,72,,,0,
10281,Pimp My Ride,X360,2006,Racing,Activision,0.1,0,0,0.01,0.11,38,14,Eutechnyx,3.8,29
10282,Lady Sia,GBA,2001,Platform,TDK Mediactive,0.08,0.03,0,0,0.11,73,8,RFX Interactive,4.8,
10283,Rock Band: Metal Track Pack,PS2,2009,Misc,MTV Games,0.05,0.04,0,0.01,0.11,72,,Harmonix Music Systems,4.8,
10284,Robotech: Invasion,PS2,2004,Shooter,Global Star,0.05,0.04,0,0.01,0.11,57,33,Vicious Cycle,4.8,
10285,Vacation Sports,Wii,2009,Sports,Ubisoft,0.09,0.01,0,0.01,0.11,72,,Mere Mortals,4.8,
10286,PDC World Championship Darts: Pro Tour,Wii,2010,Sports,O-Games,0,0.09,0,0.01,0.11,72,,,0,
10287,Hollywood Squares,Wii,2010,Misc,Ubisoft,0.1,0,0,0.01,0.11,72,,Ubisoft,4.8,
10288,Dr. Seuss' The Cat in the Hat,XB,2003,Misc,Vivendi Games,0.08,0.02,0,0,0.11,56,6,Magenta Software,4.8,
10289,Irozuki Tingle no Koi no Balloon Trip,DS,2009,Adventure,Nintendo,0,0,0.11,0,0.11,72,,,0,
10290,Silly Bandz: Play The Craze,DS,2010,Puzzle,Deep Silver,0.1,0,0,0.01,0.11,72,,,0,
10291,RIGS: Mechanized Combat League,PS4,2016,Action,Sony Computer Entertainment,0.03,0.05,0.01,0.02,0.11,79,42,Guerilla Cambridge,7.9,76
10292,Final Fantasy I & II,NES,1994,Role-Playing,Square,0,0,0.11,0,0.11,72,,,0,
10293,Starsky & Hutch,GC,2003,Racing,BAM! Entertainment,0.08,0.02,0,0,0.11,72,,,0,
10294,Hellboy: The Science of Evil,X360,2008,Action,Konami Digital Entertainment,0.1,0,0,0.01,0.11,44,31,Krome Studios,5.7,9
10295,Langrisser IV,SAT,1997,Strategy,NCS,0,0,0.11,0,0.11,72,,,0,
10296,ATV Quad Kings,DS,2010,Racing,Storm City Games,0.1,0,0,0.01,0.11,47,4,Beyond Reality,4.8,
10297,FoxKids.com Micro Maniacs Racing,PS,2000,Racing,Codemasters,0.06,0.04,0,0.01,0.11,72,,,0,
10298,Hexen: Beyond Heretic,PS,1997,Shooter,GT Interactive,0.06,0.04,0,0.01,0.11,72,,,0,
10299,NBA Live 16,XOne,2015,Sports,Electronic Arts,0.09,0.01,0,0.01,0.11,60,17,EA Sports,5.6,62
10300,Arcade Party Pak,PS,1999,Misc,Midway Games,0.06,0.04,0,0.01,0.11,72,,,0,
10301,Deus Ex: Human Revolution,WiiU,2013,Shooter,Square Enix,0.05,0.05,0,0.01,0.11,72,,,0,
10302,Sonic Generations,PC,2011,Platform,Sega,0.02,0.07,0,0.02,0.11,77,11,Sega,8.3,337
10303,Kotoba no Puzzle: Mojipittan Daijiten,PSP,2004,Puzzle,Namco Bandai Games,0,0,0.11,0,0.11,72,,,0,
10304,Yamaha Supercross,DS,2009,Racing,Zoo Digital Publishing,0.1,0,0,0.01,0.11,72,,Coyote Console,4.8,
10305,Hitman Trilogy,PS2,2007,Action,Eidos Interactive,0.05,0.04,0,0.01,0.11,72,,Eidos Interactive,4.8,
10306,Dragon Quest & Final Fantasy in Itadaki Street Portable,PSP,2006,Misc,Square Enix,0,0,0.11,0,0.11,72,,,0,
10307,Astro Boy: The Video Game,Wii,2009,Action,D3Publisher,0.1,0,0,0.01,0.11,48,17,High Voltage Software,3.5,4
10308,Railroad Tycoon II,PS,1999,Strategy,PopTop Software,0.06,0.04,0,0.01,0.11,72,,,0,
10309,The Cheetah Girls: Pop Star Sensations,DS,2007,Misc,Disney Interactive Studios,0.1,0,0,0.01,0.11,72,,Handheld Games,4.8,
10310,Kirarin * Revolution: Kira Kira Idol Audition,DS,2006,Simulation,Konami Digital Entertainment,0,0,0.11,0,0.11,72,,,0,
10311,Rock Band: Metal Track Pack,Wii,2009,Misc,MTV Games,0.1,0,0,0.01,0.11,72,,Harmonix Music Systems,4.8,
10312,Ranma 1/2: Akanekodan Teki Hihou,SNES,1993,Role-Playing,TOHO,0,0,0.11,0,0.11,72,,,0,
10313,Grand Theft Auto: San Andreas,X360,2008,Action,Take-Two Interactive,0.08,0.02,0,0.01,0.11,72,,War Drum Studios,7.5,46
10314,The Penguins of Madagascar: Dr. Blowhole Returns - Again!,X360,2011,Action,THQ,0.07,0.03,0,0.01,0.11,72,,,0,
10315,Planet 51,X360,2009,Action,Sega,0.07,0.03,0,0.01,0.11,53,13,Pyro Studios,4.8,
10316,The BIGS,PSP,2007,Sports,Take-Two Interactive,0.1,0,0,0.01,0.11,72,9,Blue Castle Games,4.8,
10317,[Prototype 2],PC,2012,Action,Activision,0.07,0.03,0,0.01,0.11,76,12,Radical Entertainment,6.4,389
10318,Zombie Army Trilogy,XOne,2015,Shooter,Rebellion Developments,0.05,0.05,0,0.01,0.11,62,10,Rebellion,7.2,40
10319,Happy Feet Two,PS3,2016,Action,Warner Bros. Interactive Entertainment,0.09,0,0,0.01,0.11,72,,,0,
10320,Victory Zone,PS,1995,Misc,Sony Computer Entertainment,0,0,0.1,0.01,0.11,72,,,0,
10321,Cabela's North American Adventures,X360,2010,Sports,Activision,0.1,0,0,0.01,0.11,51,5,FUN Labs,9,4
10322,Rengoku: The Tower of Purgatory,PSP,2005,Action,Konami Digital Entertainment,0.1,0,0,0.01,0.11,43,30,Neverland,5.6,22
10323,Cabela's Adventure Camp,PS3,2011,Misc,Activision,0.06,0.03,0,0.02,0.11,72,,Activision,4.8,
10324,Goal Storm '97,PS,1996,Sports,Konami Digital Entertainment,0.01,0,0.09,0.01,0.11,72,,,0,
10325,Paws & Claws: Pet Resort,Wii,2009,Simulation,THQ,0.1,0,0,0.01,0.11,72,,,0,
10326,Bust-A-Move DS,DS,2005,Puzzle,505 Games,0.08,0.02,0,0.01,0.11,75,14,Happy Happening,7,6
10327,Dynasty Warriors Advance,GBA,2005,Action,Nintendo,0.08,0.03,0,0,0.11,56,22,Koei,4.8,
10328,God Eater 2: Rage Burst,PS4,2015,Role-Playing,Namco Bandai Games,0,0.01,0.09,0,0.11,69,35,Shift,8,79
10329,Pachi-Slot Aruze Oukoku 3,PS,2000,Misc,Aruze Corp,0,0,0.1,0.01,0.11,72,,,0,
10330,Tournament Pool,Wii,2009,Sports,Destineer,0.1,0,0,0.01,0.11,72,,Destineer,4.8,
10331,Rock Band Track Pack: Classic Rock,PS3,2009,Misc,MTV Games,0.1,0,0,0.01,0.11,72,,Harmonix Music Systems,4.8,
10332,Aqua Aqua,PS2,2000,Puzzle,3DO,0.05,0.04,0,0.01,0.11,79,14,Zed Two Limited,4.8,
10333,BlazBlue: Continuum Shift II,3DS,2011,Fighting,PQube,0.05,0.01,0.04,0.01,0.11,64,14,Arc System Works,6.1,19
10334,Cats & Dogs: The Revenge of Kitty Galore,DS,2010,Action,505 Games,0.1,0,0,0.01,0.11,72,,,0,
10335,Mega Man Zero 4,GBA,2005,Platform,Capcom,0.08,0.03,0,0,0.11,77,17,Inti,9.1,21
10336,NASCAR '14,PS3,2014,Racing,Deep Silver,0.09,0,0,0.02,0.11,67,7,Eutechnyx,4.6,20
10337,Where the Wild Things Are,PS3,2009,Platform,Warner Bros. Interactive Entertainment,0.09,0.01,0,0.01,0.11,53,8,Griptonite Games,4.8,4
10338,Black Bass with Blue Marlin,PS,1999,Sports,Starfish,0.06,0.04,0,0.01,0.11,72,,,0,
10339,DJ Max Fever,PSP,2009,Misc,PM Studios,0.09,0,0,0.01,0.11,77,5,Pentavision Entertainment,6.5,13
10340,Mega Man Battle Network 5: Double Team DS (JP sales),DS,2005,Role-Playing,Nintendo,0,0,0.11,0,0.11,72,,,0,
10341,Shrek: Forever After,X360,2010,Platform,Activision,0.1,0,0,0.01,0.11,62,22,Xpec,6.2,9
10342,My Boyfriend,DS,2008,Simulation,DTP Entertainment,0.1,0,0,0.01,0.11,72,,Eidos Interactive,4.8,
10343,Utawarerumono: Chiriyukusha e no Komoriuta,PS2,2006,Adventure,Aqua Plus,0,0,0.11,0,0.11,72,,,0,
10344,Dawn of Discovery,DS,2009,Simulation,Ubisoft,0.07,0.03,0,0.01,0.11,82,11,Keen Games,7.3,7
10345,Pro Evolution Soccer 2016,XOne,2015,Sports,Konami Digital Entertainment,0.04,0.06,0,0.01,0.11,85,14,Konami,6.2,144
10346,Hyper Formation Soccer,PS,1995,Sports,Human Entertainment,0,0,0.1,0.01,0.11,72,,,0,
10347,Tiger Woods PGA Tour 06,GC,2005,Sports,Electronic Arts,0.08,0.02,0,0,0.11,82,19,EA Sports,4.8,4
10348,Jupiter Strike,PS,1994,Shooter,Acclaim Entertainment,0.06,0.04,0,0.01,0.11,72,,,0,
10349,Totally Spies! Totally Party,Wii,2008,Misc,Ubisoft,0.09,0.01,0,0.01,0.11,72,,,0,
10350,Sudokuro,DS,2007,Puzzle,Crave Entertainment,0.1,0,0,0.01,0.11,72,,FrontLine Studios,4.8,
10351,ArmA III,PC,2013,Shooter,Bohemia Interactive,0,0.1,0,0.01,0.11,74,38,Bohemia Interactive,7.4,866
10352,Saigo no Yakusoku no Monogatari,PSP,2011,Role-Playing,Unknown,0,0,0.11,0,0.11,72,,,0,
10353,Metal Gear Solid Integral,PS,1999,Adventure,Konami Digital Entertainment,0,0,0.1,0.01,0.11,72,,,0,
10354,Tetris Evolution,X360,2007,Puzzle,THQ,0.08,0.02,0,0.01,0.11,52,21,Mass Media,4.8,
10355,Green Lantern: Rise of the Manhunters,DS,2011,Action,Warner Bros. Interactive Entertainment,0.07,0.02,0,0.01,0.11,72,,Griptonite Games,4.8,
10356,FIFA World Cup Germany 2006,PSP,2006,Sports,Electronic Arts,0.1,0,0,0.01,0.11,72,15,EA Canada,7.3,8
10357,Fit in Six,Wii,2011,Sports,Ubisoft,0.1,0,0,0.01,0.11,72,,Blue Byte,4.8,
10358,Reign of Fire,GC,2002,Shooter,BAM! Entertainment,0.08,0.02,0,0,0.11,54,9,Kuju Entertainment,5.9,7
10359,Naruto Shippuden: Naruto vs. Sasuke,DS,2008,Action,Takara Tomy,0.07,0,0.03,0,0.11,64,7,Takara Tomy,4.8,
10360,MLB 14: The Show,PSV,2014,Sports,Sony Computer Entertainment America,0.08,0,0,0.03,0.11,68,6,SCEA San Diego Studios,7,25
10361,Rogue Warrior,X360,2009,Shooter,Bethesda Softworks,0.09,0.01,0,0.01,0.11,13,33,Rebellion,2.8,64
10362,Sniper Elite,Wii,2010,Shooter,Reef Entertainment,0.07,0.02,0,0.01,0.11,71,4,Rebellion,4.8,
10363,Tales of the World: Reve Unitia,3DS,2014,Role-Playing,Namco Bandai Games,0,0,0.11,0,0.11,72,,,0,
10364,Sakura Wars,DC,2000,Adventure,Sega,0,0,0.11,0,0.11,72,,,0,
10365,Jampack Volume 14 (RP-T),PS2,2006,Misc,Sony Computer Entertainment,0.05,0.04,0,0.01,0.11,72,,,0,
10366,Pro Yakyuu Team o Tsukurou! 2,DS,2009,Sports,Sega,0,0,0.11,0,0.11,72,,,0,
10367,Mace Griffin: Bounty Hunter,XB,2003,Shooter,Electronic Arts,0.08,0.02,0,0,0.11,64,27,Warthog,8.2,11
10368,Naruto Shippuden 3D: The New Era,3DS,2011,Action,505 Games,0,0.04,0.06,0.01,0.11,72,,,0,
10369,Woody Woodpecker Racing,PS,1999,Racing,Konami Digital Entertainment,0.06,0.04,0,0.01,0.11,46,4,VU Games,0,
10370,Martian Gothic: Unification,PS,2001,Adventure,Take-Two Interactive,0.06,0.04,0,0.01,0.11,64,4,Coyote Developments,6.1,16
10371,Final Fantasy XII International Zodiac Job System,PS2,2007,Role-Playing,Square Enix,0,0,0.11,0,0.11,72,,,0,
10372,Fight Club,XB,2004,Fighting,Vivendi Games,0.08,0.02,0,0,0.11,13,29,Genuine Games,4.7,13
10373,WWE 2K17,X360,2016,Sports,Take-Two Interactive,0.05,0.04,0,0.01,0.11,72,,Yuke's,4.9,
10374,Carnage Heart,PS,1995,Strategy,Sony Computer Entertainment,0.01,0.01,0.09,0.01,0.11,72,,,0,
10375,Tom Clancy's Splinter Cell: Conviction,PC,2010,Action,Ubisoft,0,0.08,0,0.02,0.11,83,20,Ubisoft Montreal,5.2,672
10376,"Grand Theft Auto: Mission Pack #1, London 1969",PS,1998,Adventure,Take-Two Interactive,0.06,0.04,0,0.01,0.11,72,,,0,
10377,Kamen Rider: Climax Heroes,PS2,2009,Fighting,Namco Bandai Games,0,0,0.11,0,0.11,72,,,0,
10378,Robotics;Notes,PS3,2012,Adventure,5pb,0,0,0.11,0,0.11,72,,,0,
10379,Disney Channel Collection Vol. 1,GBA,2004,Misc,N/A,0.08,0.03,0,0,0.11,72,,,0,
10380,Total Immersion Racing,PS2,2002,Racing,Empire Interactive,0.05,0.04,0,0.01,0.11,59,7,Razorworks Studios,4.9,
10381,The Hardy Boys: The Hidden Theft,Wii,2009,Adventure,The Adventure Company,0.07,0.03,0,0.01,0.11,50,5,XPEC Entertainment Inc.,4.9,
10382,Virtual Hydlide,SAT,1995,Role-Playing,Sega,0,0,0.11,0,0.11,72,,,0,
10383,Rango: The Video Game,DS,2011,Action,Electronic Arts,0.07,0.03,0,0.01,0.11,55,4,Behavior Studios,4.9,
10384,Warriors Orochi 3,PSP,2012,Action,Ubisoft Annecy,0,0,0.11,0,0.11,72,,,0,
10385,Space Invaders,GBA,2002,Shooter,Activision,0.08,0.03,0,0,0.11,72,,,0,
10386,FlatOut: Ultimate Carnage,X360,2007,Racing,Empire Interactive,0.07,0.02,0,0.01,0.11,80,44,Bugbear,8.8,66
10387,Viewtiful Joe: Double Trouble!,DS,2005,Action,Capcom,0.08,0,0.01,0.01,0.11,72,,,0,
10388,Digimon Digital Card Battle,PS,1999,Strategy,Namco Bandai Games,0.06,0.04,0,0.01,0.11,51,5,Bandai,9,44
10389,Petz Fashion: Dogz & Catz,DS,2009,Simulation,Ubisoft,0.1,0,0,0.01,0.11,72,,,0,
10390,Dragon Ball Z: Battle of Z,PSV,2014,Fighting,Namco Bandai Games,0,0.04,0.06,0.01,0.11,66,7,Artdink,7.5,54
10391,Kuroko's Basketball: Miracle Game,PSP,2012,Sports,Namco Bandai Games,0,0,0.11,0,0.11,72,,,0,
10392,Aquapazza: Aquaplus Dream Match,PS3,2012,Fighting,Aqua Plus,0.05,0,0.05,0.01,0.11,75,13,Examu,7.8,20
10393,Jikkyou Powerful Pro Yakyuu 13 Ketteiban,PS2,2006,Sports,Konami Digital Entertainment,0,0,0.11,0,0.11,72,,,0,
10394,Stronghold Kingdoms,PC,2011,Strategy,DTP Entertainment,0,0.1,0,0.01,0.11,75,4,FireFly Studios,4.9,89
10395,Yuusha no Kuse ni Namaikida Or 3D,PSP,2010,Strategy,Sony Computer Entertainment,0,0,0.11,0,0.11,72,,,0,
10396,Lucha Libre AAA: Heroes del Ring,PS3,2010,Fighting,Konami Digital Entertainment,0.1,0,0,0.01,0.11,54,6,Immersion Software & Graphics,7.1,10
10397,Dead to Rights II,XB,2005,Shooter,Electronic Arts,0.08,0.02,0,0,0.11,54,35,Namco,7.4,5
10398,Hysteria Hospital: Emergency Ward,DS,2009,Action,Oxygen Interactive,0.1,0,0,0.01,0.11,45,12,Gameinvest,4.9,
10399,Project: Horned Owl,PS,1995,Shooter,Sony Computer Entertainment,0.03,0.02,0.05,0.01,0.11,72,,,0,
10400,Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,2012,Action,Namco Bandai Games,0,0,0.11,0,0.11,72,,,0,
10401,Pac-Man and the Ghostly Adventures 2,X360,2014,Adventure,Namco Bandai Games,0.05,0.04,0,0.01,0.11,60,7,Vicious Cycle,6.5,10
10402,Trauma Center: Under the Knife 2,DS,2008,Simulation,Atlus,0.1,0,0,0.01,0.11,79,29,Vanguard,8.5,11
10403,Dragon Ball Z Super Gokuden: Kakusei-Hen,SNES,1995,Role-Playing,Namco Bandai Games,0,0,0.11,0,0.11,72,,,0,
10404,Busou Shinki: Battle Masters Mk. 2,PSP,2011,Action,Konami Digital Entertainment,0,0,0.11,0,0.11,72,,,0,
10405,Skylanders Imaginators,PS3,2016,Platform,Activision,0.02,0.07,0,0.02,0.11,72,,Toys for Bob,4.9,
10406,Cabela's Dangerous Hunts 2,XB,2005,Sports,Activision,0.08,0.02,0,0,0.11,63,4,Sand Grain Studios,4.9,
10407,Fate/Extella: The Umbral Star,PS4,2016,Action,PQube,0,0,0.11,0,0.11,73,,Marvelous Inc.,0,
10408,Fairy Tail: Portable Guild,PSP,2010,Fighting,Konami Digital Entertainment,0,0,0.11,0,0.11,73,,,0,
10409,Big League Sports: Summer,DS,2009,Sports,Activision,0.09,0,0,0.01,0.11,73,,Koolhaus Games,4.9,
10410,SimCity 2000,GBA,2003,Simulation,Zoo Digital Publishing,0.08,0.03,0,0,0.11,62,9,Full-Fat,7.8,11
10411,Brunswick Circuit Pro Bowling 2,PS,2000,Sports,THQ,0.06,0.04,0,0.01,0.11,73,,,0,
10412,D,PS,1995,Adventure,Acclaim Entertainment,0,0,0.1,0.01,0.11,73,,,0,
10413,Rock Revolution,DS,2008,Misc,Konami Digital Entertainment,0.1,0,0,0.01,0.1,73,,"Zoe Mode, HB Studios Multimedia",6.8,8
10414,X-Men: The Official Game,DS,2006,Action,Activision,0.1,0,0,0.01,0.1,50,17,Amaze Entertainment,7.8,6
10415,"Sakura Wars: So Long, My Love",Wii,2010,Role-Playing,Ackkstudios,0.05,0.04,0,0.01,0.1,75,30,Idea Factory,7.3,31
10416,Ennichi no Tatsujin,Wii,2006,Misc,Namco Bandai Games,0,0,0.1,0,0.1,73,,,0,
10417,Mind Zero,PSV,2013,Role-Playing,GungHo,0.05,0,0.04,0.02,0.1,59,13,Zerodiv,6,72
10418,Rocky Balboa,PSP,2007,Sports,Ubisoft,0.01,0.09,0,0.01,0.1,58,17,Ubisoft,6.6,11
10419,Wizardry VI: Bane of the Cosmic Forge,SNES,1995,Role-Playing,ASCII Entertainment,0,0,0.1,0,0.1,73,,,0,
10420,Power Pocket Koushien,DS,2005,Sports,Konami Digital Entertainment,0,0,0.1,0,0.1,73,,,0,
10421,Pro Yaky? Spirits 2010,PS2,2010,Sports,Konami Digital Entertainment,0,0,0.1,0,0.1,73,,,0,
10422,Taiko no Tatsujin: V Version,PSV,2015,Action,Namco Bandai Games,0,0,0.1,0,0.1,73,,,0,
10423,Gravity Games Bike: Street Vert Dirt,PS2,2002,Sports,Midway Games,0.05,0.04,0,0.01,0.1,13,12,Midway,4.1,27
10424,Top Spin,PS2,2005,Sports,Take-Two Interactive,0.05,0.04,0,0.01,0.1,67,28,Pam Development,7.8,12
10425,Derby Stallion P,PSP,2006,Sports,Enterbrain,0,0,0.1,0,0.1,73,,,0,
10426,Family Feud: 2012 Edition,X360,2011,Misc,Ubisoft,0.1,0,0,0.01,0.1,47,4,Ubisoft,5.3,6
